series,created_at_ms,hours_since_start,value,roll_n
cond_win_bpc_all,1786055695150,27.8932,2.76189,100
cond_win_bpc_all,1786055764861,27.9126,2.76048,100
cond_win_bpc_all,1786056059891,27.9945,2.76406,100
cond_win_bpc_all,1786056099623,28.0056,2.76342,100
cond_win_bpc_all,1786056246260,28.0463,2.76297,100
cond_win_bpc_all,1786056280303,28.0558,2.76286,100
cond_win_bpc_all,1786056394604,28.0875,2.76288,100
cond_win_bpc_all,1786056423638,28.0956,2.76683,100
cond_win_bpc_all,1786056638251,28.1552,2.75265,100
cond_win_bpc_all,1786056639137,28.1554,2.75082,100
cond_win_bpc_all,1786056639942,28.1557,2.7475,100
cond_win_bpc_all,1786056640722,28.1559,2.75335,100
cond_win_bpc_all,1786056666211,28.163,2.7562,100
cond_win_bpc_all,1786056667507,28.1633,2.75313,100
cond_win_bpc_all,1786056668825,28.1637,2.75657,100
cond_win_bpc_all,1786056670111,28.164,2.7567,100
cond_win_bpc_all,1786056671399,28.1644,2.75509,100
cond_win_bpc_all,1786056672722,28.1648,2.75667,100
cond_win_bpc_all,1786056673992,28.1651,2.75298,100
cond_win_bpc_all,1786056675310,28.1655,2.75251,100
cond_win_bpc_all,1786056676595,28.1658,2.75419,100
cond_win_bpc_all,1786056677980,28.1662,2.7544,100
cond_win_bpc_all,1786056679276,28.1666,2.7562,100
cond_win_bpc_all,1786056680559,28.1669,2.76176,100
cond_win_bpc_all,1786056681848,28.1673,2.76001,100
cond_win_bpc_all,1786056683180,28.1677,2.76134,100
cond_win_bpc_all,1786056684503,28.168,2.77113,100
cond_win_bpc_all,1786056685790,28.1684,2.77295,100
cond_win_bpc_all,1786056687203,28.1688,2.77283,100
cond_win_bpc_all,1786056688518,28.1692,2.77343,100
cond_win_bpc_all,1786056879296,28.2221,2.7739,100
cond_win_bpc_all,1786056892531,28.2258,2.77506,100
cond_win_bpc_all,1786056906787,28.2298,2.77054,100
cond_win_bpc_all,1786057271491,28.3311,2.77374,100
cond_win_bpc_all,1786057398756,28.3664,2.77289,100
cond_win_bpc_all,1786057475432,28.3877,2.77246,100
cond_win_bpc_all,1786057652585,28.4369,2.76713,100
cond_win_bpc_all,1786057813022,28.4815,2.76553,100
cond_win_bpc_all,1786057887989,28.5023,2.77073,100
cond_win_bpc_all,1786057991095,28.531,2.76752,100
cond_win_bpc_all,1786058000520,28.5336,2.77245,100
cond_win_bpc_all,1786058147770,28.5745,2.77718,100
cond_win_bpc_all,1786058148322,28.5747,2.77681,100
cond_win_bpc_all,1786058148925,28.5748,2.78712,100
cond_win_bpc_all,1786058149519,28.575,2.79587,100
cond_win_bpc_all,1786058264060,28.6068,2.80068,100
cond_win_bpc_all,1786058500328,28.6724,2.80069,100
cond_win_bpc_all,1786058656401,28.7158,2.80228,100
cond_win_bpc_all,1786058841230,28.7671,2.79804,100
cond_win_bpc_all,1786058890526,28.7808,2.79359,100
cond_win_bpc_all,1786058930697,28.792,2.80045,100
cond_win_bpc_all,1786059067317,28.8299,2.80525,100
cond_win_bpc_all,1786059067661,28.83,2.81064,100
cond_win_bpc_all,1786059068014,28.8301,2.80946,100
cond_win_bpc_all,1786059068359,28.8302,2.80574,100
cond_win_bpc_all,1786059068701,28.8303,2.80718,100
cond_win_bpc_all,1786059069067,28.8304,2.80641,100
cond_win_bpc_all,1786059069426,28.8305,2.80753,100
cond_win_bpc_all,1786059069772,28.8306,2.81506,100
cond_win_bpc_all,1786059070119,28.8307,2.81619,100
cond_win_bpc_all,1786059070463,28.8308,2.82333,100
cond_win_bpc_all,1786059070816,28.8309,2.82165,100
cond_win_bpc_all,1786059071178,28.831,2.82312,100
cond_win_bpc_all,1786059071535,28.8311,2.81996,100
cond_win_bpc_all,1786059119123,28.8443,2.82192,100
cond_win_bpc_all,1786059214657,28.8709,2.8265,100
cond_win_bpc_all,1786059681699,29.0006,2.81476,100
cond_win_bpc_all,1786059682493,29.0008,2.80738,100
cond_win_bpc_all,1786060047103,29.1021,2.80576,100
cond_win_bpc_all,1786060421778,29.2062,2.83155,100
cond_win_bpc_all,1786060443504,29.2122,2.8285,100
cond_win_bpc_all,1786060463995,29.2179,2.83802,100
cond_win_bpc_all,1786060579986,29.2501,2.84575,100
cond_win_bpc_all,1786060584274,29.2513,2.85195,100
cond_win_bpc_all,1786060584318,29.2513,2.86201,100
cond_win_bpc_all,1786060592858,29.2537,2.86779,100
cond_win_bpc_all,1786060604503,29.2569,2.86234,100
cond_win_bpc_all,1786060690205,29.2807,2.86981,100
cond_win_bpc_all,1786060705666,29.285,2.86711,100
cond_win_bpc_all,1786060765769,29.3017,2.8479,100
cond_win_bpc_all,1786060853292,29.326,2.84627,100
cond_win_bpc_all,1786060853505,29.3261,2.84043,100
cond_win_bpc_all,1786060853722,29.3262,2.83899,100
cond_win_bpc_all,1786060861068,29.3282,2.84495,100
cond_win_bpc_all,1786060888803,29.3359,2.84401,100
cond_win_bpc_all,1786060927738,29.3467,2.83833,100
cond_win_bpc_all,1786060932258,29.348,2.83911,100
cond_win_bpc_all,1786061013815,29.3706,2.83896,100
cond_win_bpc_all,1786061014885,29.3709,2.8461,100
cond_win_bpc_all,1786061015978,29.3712,2.84987,100
cond_win_bpc_all,1786061073591,29.3872,2.84839,100
cond_win_bpc_all,1786061092726,29.3925,2.84683,100
cond_win_bpc_all,1786061112722,29.3981,2.84684,100
cond_win_bpc_all,1786061113618,29.3983,2.85564,100
cond_win_bpc_all,1786061201186,29.4227,2.8501,100
cond_win_bpc_all,1786061218864,29.4276,2.85824,100
cond_win_bpc_all,1786061246300,29.4352,2.86507,100
cond_win_bpc_all,1786061246353,29.4352,2.86321,100
cond_win_bpc_all,1786061247370,29.4355,2.867,100
cond_win_bpc_all,1786061410755,29.4809,2.8626,100
cond_win_bpc_all,1786061528448,29.5136,2.87183,100
cond_win_bpc_all,1786061529132,29.5138,2.87545,100
cond_win_bpc_all,1786061529714,29.5139,2.87007,100
cond_win_bpc_all,1786061530312,29.5141,2.87073,100
cond_win_bpc_all,1786061530891,29.5143,2.86762,100
cond_win_bpc_all,1786061531458,29.5144,2.86977,100
cond_win_bpc_all,1786061991699,29.6423,2.84545,100
cond_win_bpc_all,1786062184308,29.6958,2.84663,100
cond_win_bpc_all,1786062185410,29.6961,2.87334,100
cond_win_bpc_all,1786062226799,29.7076,2.85968,100
cond_win_bpc_all,1786062226985,29.7076,2.8501,100
cond_win_bpc_all,1786062227144,29.7077,2.84265,100
cond_win_bpc_all,1786062227305,29.7077,2.81774,100
cond_win_bpc_all,1786062227462,29.7077,2.80538,100
cond_win_bpc_all,1786062227646,29.7078,2.79856,100
cond_win_bpc_all,1786062227806,29.7078,2.79693,100
cond_win_bpc_all,1786062255354,29.7155,2.78732,100
cond_win_bpc_all,1786062285250,29.7238,2.78457,100
cond_win_bpc_all,1786062286831,29.7242,2.78316,100
cond_win_bpc_all,1786062288397,29.7247,2.7835,100
cond_win_bpc_all,1786062289963,29.7251,2.78096,100
cond_win_bpc_all,1786062291575,29.7256,2.77709,100
cond_win_bpc_all,1786062293176,29.726,2.77617,100
cond_win_bpc_all,1786062294778,29.7264,2.77489,100
cond_win_bpc_all,1786062296372,29.7269,2.77236,100
cond_win_bpc_all,1786062297956,29.7273,2.77194,100
cond_win_bpc_all,1786062299520,29.7278,2.76796,100
cond_win_bpc_all,1786062301074,29.7282,2.76742,100
cond_win_bpc_all,1786062302660,29.7286,2.76661,100
cond_win_bpc_all,1786062304264,29.7291,2.76548,100
cond_win_bpc_all,1786062334119,29.7374,2.75249,100
cond_win_bpc_all,1786062452834,29.7704,2.75224,100
cond_win_bpc_all,1786062481328,29.7783,2.7204,100
cond_win_bpc_all,1786062593377,29.8094,2.72059,100
cond_win_bpc_all,1786062642621,29.8231,2.72061,100
cond_win_bpc_all,1786062709800,29.8417,2.72243,100
cond_win_bpc_all,1786062788588,29.8636,2.72488,100
cond_win_bpc_all,1786062832084,29.8757,2.72656,100
cond_win_bpc_all,1786062916623,29.8992,2.72518,100
cond_win_bpc_all,1786062975503,29.9155,2.72114,100
cond_win_bpc_all,1786063202666,29.9786,2.72128,100
cond_win_bpc_all,1786063258449,29.9941,2.72026,100
cond_win_bpc_all,1786063263013,29.9954,2.72015,100
cond_win_bpc_all,1786063270834,29.9976,2.71817,100
cond_win_bpc_all,1786063274512,29.9986,2.71731,100
cond_win_bpc_all,1786063299383,30.0055,2.70823,100
cond_win_bpc_all,1786063340858,30.017,2.70893,100
cond_win_bpc_all,1786063348256,30.0191,2.70846,100
cond_win_bpc_all,1786063360781,30.0226,2.70801,100
cond_win_bpc_all,1786063398287,30.033,2.70549,100
cond_win_bpc_all,1786063753134,30.1315,2.70456,100
cond_win_bpc_all,1786063759615,30.1333,2.69364,100
cond_win_bpc_all,1786063883943,30.1679,2.68822,100
cond_win_bpc_all,1786063900861,30.1726,2.68776,100
cond_win_bpc_all,1786064265445,30.2739,2.68887,100
cond_win_bpc_all,1786064286748,30.2798,2.68776,100
cond_win_bpc_all,1786064327635,30.2911,2.69001,100
cond_win_bpc_all,1786064337388,30.2938,2.6901,100
cond_win_bpc_all,1786064344011,30.2957,2.68933,100
cond_win_bpc_all,1786064351861,30.2979,2.69014,100
cond_win_bpc_all,1786064376550,30.3047,2.6878,100
cond_win_bpc_all,1786064386908,30.3076,2.6731,100
cond_win_bpc_all,1786064536271,30.3491,2.67393,100
cond_win_bpc_all,1786064642159,30.3785,2.67645,100
cond_win_bpc_all,1786064659456,30.3833,2.67558,100
cond_win_bpc_all,1786064667997,30.3857,2.65639,100
cond_win_bpc_all,1786064669056,30.386,2.66194,100
cond_win_bpc_all,1786064669121,30.386,2.66241,100
cond_win_bpc_all,1786064670097,30.3863,2.6535,100
cond_win_bpc_all,1786064823381,30.4288,2.65374,100
cond_win_bpc_all,1786064968556,30.4692,2.65372,100
cond_win_bpc_all,1786064971813,30.4701,2.65497,100
cond_win_bpc_all,1786064986498,30.4741,2.65363,100
cond_win_bpc_all,1786065056336,30.4935,2.65421,100
cond_win_bpc_all,1786065064636,30.4959,2.6509,100
cond_win_bpc_all,1786065119094,30.511,2.64786,100
cond_win_bpc_all,1786065121023,30.5115,2.65528,100
cond_win_bpc_all,1786065142586,30.5175,2.65053,100
cond_win_bpc_all,1786065145456,30.5183,2.6507,100
cond_win_bpc_all,1786065146621,30.5186,2.6612,100
cond_win_bpc_all,1786065168763,30.5248,2.65695,100
cond_win_bpc_all,1786065175263,30.5266,2.65968,100
cond_win_bpc_all,1786065191185,30.531,2.65696,100
cond_win_bpc_all,1786065206033,30.5351,2.64899,100
cond_win_bpc_all,1786065302065,30.5618,2.64491,100
cond_win_bpc_all,1786065359120,30.5777,2.64607,100
cond_win_bpc_all,1786065480138,30.6113,2.63907,100
cond_win_bpc_all,1786065485909,30.6129,2.6388,100
cond_win_bpc_all,1786065518364,30.6219,2.63462,100
cond_win_bpc_all,1786065528377,30.6247,2.62965,100
cond_win_bpc_all,1786065610262,30.6474,2.6125,100
cond_win_bpc_all,1786065610451,30.6475,2.60222,100
cond_win_bpc_all,1786065610714,30.6475,2.59264,100
cond_win_bpc_all,1786065633372,30.6538,2.60761,100
cond_win_bpc_all,1786065673388,30.6649,2.60562,100
cond_win_bpc_all,1786065674015,30.6651,2.60295,100
cond_win_bpc_all,1786065675781,30.6656,2.59436,100
cond_win_bpc_all,1786065710276,30.6752,2.59331,100
cond_win_bpc_all,1786065829889,30.7084,2.5925,100
cond_win_bpc_all,1786065841976,30.7118,2.58956,100
cond_win_bpc_all,1786065852044,30.7146,2.58928,100
cond_win_bpc_all,1786065927593,30.7356,2.59192,100
cond_win_bpc_all,1786066058443,30.7719,2.59255,100
cond_win_bpc_all,1786066149812,30.7973,2.59231,100
cond_win_bpc_all,1786066230195,30.8196,2.59639,100
cond_win_bpc_all,1786066230813,30.8198,2.59611,100
cond_win_bpc_all,1786066231430,30.82,2.60682,100
cond_win_bpc_all,1786066232051,30.8201,2.60538,100
cond_win_bpc_all,1786066391148,30.8643,2.59897,100
cond_win_bpc_all,1786066515662,30.8989,2.60778,100
cond_win_bpc_all,1786066576807,30.9159,2.6078,100
cond_win_bpc_all,1786066637762,30.9328,2.61525,100
cond_win_bpc_all,1786066644440,30.9347,2.62661,100
cond_win_bpc_all,1786066703133,30.951,2.62739,100
cond_win_bpc_all,1786066732399,30.9591,2.63041,100
cond_win_bpc_all,1786066908371,31.008,2.62951,100
cond_win_bpc_all,1786066908888,31.0081,2.63666,100
cond_win_bpc_all,1786066909382,31.0083,2.63943,100
cond_win_bpc_all,1786066909776,31.0084,2.63839,100
cond_win_bpc_all,1786066910152,31.0085,2.6364,100
cond_win_bpc_all,1786066923431,31.0122,2.63776,100
cond_win_bpc_all,1786067184741,31.0848,2.64265,100
cond_win_bpc_all,1786067185236,31.0849,2.64351,100
cond_win_bpc_all,1786067205079,31.0904,2.63501,100
cond_win_bpc_all,1786067272707,31.1092,2.63435,100
cond_win_bpc_all,1786067279532,31.1111,2.6303,100
cond_win_bpc_all,1786067285885,31.1129,2.63326,100
cond_win_bpc_all,1786067288881,31.1137,2.6346,100
cond_win_bpc_all,1786067305173,31.1182,2.63368,100
cond_win_bpc_all,1786067325929,31.124,2.63614,100
cond_win_bpc_all,1786067449929,31.1584,2.63512,100
cond_win_bpc_all,1786067566211,31.1907,2.63094,100
cond_win_bpc_all,1786067606792,31.202,2.65508,100
cond_win_bpc_all,1786067668762,31.2192,2.652,100
cond_win_bpc_all,1786067702913,31.2287,2.64442,100
cond_win_bpc_all,1786067707357,31.2299,2.64434,100
cond_win_bpc_all,1786067750523,31.2419,2.63399,100
cond_win_bpc_all,1786067773977,31.2484,2.624,100
cond_win_bpc_all,1786067828363,31.2636,2.62538,100
cond_win_bpc_all,1786067873830,31.2762,2.61547,100
cond_win_bpc_all,1786067921551,31.2894,2.61771,100
cond_win_bpc_all,1786068016916,31.3159,2.61925,100
cond_win_bpc_all,1786068130586,31.3475,2.6176,100
cond_win_bpc_all,1786068168374,31.358,2.61855,100
cond_win_bpc_all,1786068169587,31.3583,2.61935,100
cond_win_bpc_all,1786068170745,31.3587,2.62349,100
cond_win_bpc_all,1786068217010,31.3715,2.61941,100
cond_win_bpc_all,1786068357155,31.4104,2.61865,100
cond_win_bpc_all,1786068426902,31.4298,2.61456,100
cond_win_bpc_all,1786068446416,31.4352,2.61654,100
cond_win_bpc_all,1786068498777,31.4498,2.61316,100
cond_win_bpc_all,1786068513801,31.454,2.61125,100
cond_win_bpc_all,1786068540119,31.4613,2.60987,100
cond_win_bpc_all,1786068568219,31.4691,2.60666,100
cond_win_bpc_all,1786068654967,31.4932,2.60198,100
cond_win_bpc_all,1786068659900,31.4945,2.59812,100
cond_win_bpc_all,1786068666741,31.4964,2.59532,100
cond_win_bpc_all,1786068673384,31.4983,2.59519,100
cond_win_bpc_all,1786068691390,31.5033,2.59123,100
cond_win_bpc_all,1786068712936,31.5093,2.59445,100
cond_win_bpc_all,1786068730082,31.514,2.58891,100
cond_win_bpc_all,1786068731588,31.5144,2.59134,100
cond_win_bpc_all,1786068839005,31.5443,2.58678,100
cond_win_bpc_all,1786068928719,31.5692,2.58442,100
cond_win_bpc_all,1786068928891,31.5693,2.58295,100
cond_win_bpc_all,1786068929058,31.5693,2.59091,100
cond_win_bpc_all,1786068950012,31.5751,2.58838,100
cond_win_bpc_all,1786068950184,31.5752,2.58966,100
cond_win_bpc_all,1786068950356,31.5752,2.59362,100
cond_win_bpc_all,1786068963974,31.579,2.59152,100
cond_win_bpc_all,1786068964143,31.579,2.59082,100
cond_win_bpc_all,1786068964311,31.5791,2.58813,100
cond_win_bpc_all,1786068978104,31.5829,2.58665,100
cond_win_bpc_all,1786068978266,31.583,2.58596,100
cond_win_bpc_all,1786068978435,31.583,2.58536,100
cond_win_bpc_all,1786068978614,31.5831,2.58577,100
cond_win_bpc_all,1786068982052,31.584,2.5764,100
cond_win_bpc_all,1786069014700,31.5931,2.5805,100
cond_win_bpc_all,1786069017771,31.5939,2.57699,100
cond_win_bpc_all,1786069017941,31.594,2.57545,100
cond_win_bpc_all,1786069018105,31.594,2.57693,100
cond_win_bpc_all,1786069018271,31.5941,2.57444,100
cond_win_bpc_all,1786069117199,31.6216,2.56624,100
cond_win_bpc_all,1786069119902,31.6223,2.57383,100
cond_win_bpc_all,1786069120473,31.6225,2.57001,100
cond_win_bpc_all,1786069215176,31.6488,2.56401,100
cond_win_bpc_all,1786069360702,31.6892,2.5639,100
cond_win_bpc_all,1786069371880,31.6923,2.56312,100
cond_win_bpc_all,1786069407634,31.7022,2.56611,100
cond_win_bpc_all,1786069611746,31.7589,2.56633,100
cond_win_bpc_all,1786069631003,31.7643,2.56778,100
cond_win_bpc_all,1786069781844,31.8062,2.57231,100
cond_win_bpc_all,1786069858955,31.8276,2.57699,100
cond_win_bpc_all,1786069897991,31.8385,2.56127,100
cond_win_bpc_all,1786069917534,31.8439,2.56166,100
cond_win_bpc_all,1786069937975,31.8496,2.56086,100
cond_win_bpc_all,1786069950188,31.8529,2.56618,100
cond_win_bpc_all,1786069953287,31.8538,2.56636,100
cond_win_bpc_all,1786069959334,31.8555,2.56701,100
cond_win_bpc_all,1786069969637,31.8584,2.56897,100
cond_win_bpc_all,1786069981203,31.8616,2.56826,100
cond_win_bpc_all,1786069993256,31.8649,2.56799,100
cond_win_bpc_all,1786070001347,31.8672,2.56734,100
cond_win_bpc_all,1786070015362,31.8711,2.56798,100
cond_win_bpc_all,1786070137035,31.9049,2.56647,100
cond_win_bpc_all,1786070213960,31.9262,2.56521,100
cond_win_bpc_all,1786070214593,31.9264,2.56377,100
cond_win_bpc_all,1786070215179,31.9266,2.55613,100
cond_win_bpc_all,1786070215755,31.9267,2.55172,100
cond_win_bpc_all,1786070329813,31.9584,2.54984,100
cond_win_bpc_all,1786070377281,31.9716,2.55408,100
cond_win_bpc_all,1786070456865,31.9937,2.55284,100
cond_win_bpc_all,1786070670210,32.053,2.55651,100
cond_win_bpc_all,1786070757407,32.0772,2.55883,100
cond_win_bpc_all,1786070763811,32.079,2.5589,100
cond_win_bpc_all,1786070789874,32.0862,2.56175,100
cond_win_bpc_all,1786070799061,32.0887,2.56268,100
cond_win_bpc_all,1786070803033,32.0899,2.56187,100
cond_win_bpc_all,1786070949220,32.1305,2.56411,100
cond_win_bpc_all,1786070949928,32.1307,2.56548,100
cond_win_bpc_all,1786071246134,32.2129,2.56735,100
cond_win_bpc_all,1786071402135,32.2563,2.56735,100
cond_win_bpc_all,1786071849606,32.3806,2.56798,100
cond_win_bpc_all,1786071850107,32.3807,2.57339,100
cond_win_bpc_all,1786071850541,32.3808,2.5742,100
cond_win_bpc_all,1786071850972,32.3809,2.57643,100
cond_win_bpc_all,1786071851456,32.3811,2.57578,100
cond_win_bpc_all,1786071851923,32.3812,2.57476,100
cond_win_bpc_all,1786071852351,32.3813,2.5756,100
cond_win_bpc_all,1786071852820,32.3815,2.57432,100
cond_win_bpc_all,1786071853278,32.3816,2.5805,100
cond_win_bpc_all,1786071853300,32.3816,2.58287,100
cond_win_bpc_all,1786071853720,32.3817,2.58436,100
cond_win_bpc_all,1786072091960,32.4479,2.58331,100
cond_win_bpc_all,1786072187270,32.4744,2.5867,100
cond_win_bpc_all,1786072239745,32.4889,2.58158,100
cond_win_bpc_all,1786072240515,32.4892,2.58801,100
cond_win_bpc_all,1786072241233,32.4894,2.59447,100
cond_win_bpc_all,1786072277144,32.4993,2.59329,100
cond_win_bpc_all,1786072323292,32.5121,2.60116,100
cond_win_bpc_all,1786072324245,32.5124,2.59823,100
cond_win_bpc_all,1786072333721,32.515,2.59563,100
cond_win_bpc_all,1786072334117,32.5152,2.59436,100
cond_win_bpc_all,1786072334498,32.5153,2.59303,100
cond_win_bpc_all,1786072334899,32.5154,2.59112,100
cond_win_bpc_all,1786072335289,32.5155,2.59183,100
cond_win_bpc_all,1786072365838,32.524,2.59494,100
cond_win_bpc_all,1786072366053,32.524,2.59528,100
cond_win_bpc_all,1786072366269,32.5241,2.59954,100
cond_win_bpc_all,1786072366492,32.5241,2.59966,100
cond_win_bpc_all,1786072366701,32.5242,2.60246,100
cond_win_bpc_all,1786072400657,32.5336,2.60784,100
cond_win_bpc_all,1786072410513,32.5364,2.6082,100
cond_win_bpc_all,1786072454386,32.5486,2.61162,100
cond_win_bpc_all,1786072455319,32.5488,2.61671,100
cond_win_bpc_all,1786072547559,32.5744,2.62117,100
cond_win_bpc_all,1786072548244,32.5746,2.62237,100
cond_win_bpc_all,1786072548906,32.5748,2.62348,100
cond_win_bpc_all,1786072549580,32.575,2.62805,100
cond_win_bpc_all,1786072656385,32.6047,2.62145,100
cond_win_bpc_all,1786072656785,32.6048,2.62973,100
cond_win_bpc_all,1786072691018,32.6143,2.63752,100
cond_win_bpc_all,1786072881574,32.6672,2.64587,100
cond_win_bpc_all,1786072989164,32.6971,2.64567,100
cond_win_bpc_all,1786072989409,32.6972,2.64763,100
cond_win_bpc_all,1786072989619,32.6972,2.65035,100
cond_win_bpc_all,1786072989811,32.6973,2.65255,100
cond_win_bpc_all,1786072990282,32.6974,2.65,100
cond_win_bpc_all,1786073180774,32.7503,2.65023,100
cond_win_bpc_all,1786073181710,32.7506,2.65119,100
cond_win_bpc_all,1786073182639,32.7509,2.64931,100
cond_win_bpc_all,1786073183572,32.7511,2.65082,100
cond_win_bpc_all,1786073184502,32.7514,2.65231,100
cond_win_bpc_all,1786073221268,32.7616,2.65502,100
cond_win_bpc_all,1786073226264,32.763,2.66318,100
cond_win_bpc_all,1786073316861,32.7881,2.66568,100
cond_win_bpc_all,1786073326335,32.7908,2.67779,100
cond_win_bpc_all,1786073335015,32.7932,2.67558,100
cond_win_bpc_all,1786073448848,32.8248,2.67766,100
cond_win_bpc_all,1786073457903,32.8273,2.6783,100
cond_win_bpc_all,1786073531267,32.8477,2.67776,100
cond_win_bpc_all,1786073662436,32.8841,2.6703,100
cond_win_bpc_all,1786073691835,32.8923,2.67153,100
cond_win_bpc_all,1786073721159,32.9004,2.65988,100
cond_win_bpc_all,1786073728689,32.9025,2.66424,100
cond_win_bpc_all,1786073763041,32.9121,2.66815,100
cond_win_bpc_all,1786073765068,32.9126,2.65523,100
cond_win_bpc_all,1786073855085,32.9376,2.64601,100
cond_win_bpc_all,1786073894105,32.9485,2.64307,100
cond_win_bpc_all,1786073913351,32.9538,2.64024,100
cond_win_bpc_all,1786073928539,32.958,2.64274,100
cond_win_bpc_all,1786073962524,32.9675,2.64671,100
cond_win_bpc_all,1786073980678,32.9725,2.63452,100
cond_win_bpc_all,1786073984831,32.9737,2.63161,100
cond_win_bpc_all,1786074041396,32.9894,2.63203,100
cond_win_bpc_all,1786074049745,32.9917,2.6263,100
cond_win_bpc_all,1786074115245,33.0099,2.62084,100
cond_win_bpc_all,1786074137703,33.0161,2.60873,100
cond_win_bpc_all,1786074220192,33.0391,2.59898,100
cond_win_bpc_all,1786074270991,33.0532,2.59738,100
cond_win_bpc_all,1786074281073,33.056,2.59376,100
cond_win_bpc_all,1786074293392,33.0594,2.58427,100
cond_win_bpc_all,1786074362652,33.0786,2.5814,100
cond_win_bpc_all,1786074378982,33.0832,2.57977,100
cond_win_bpc_all,1786074456101,33.1046,2.58066,100
cond_win_bpc_all,1786074495261,33.1155,2.58328,100
cond_win_bpc_all,1786074521699,33.1228,2.58057,100
cond_win_bpc_all,1786074538768,33.1276,2.58597,100
cond_win_bpc_all,1786074555420,33.1322,2.59522,100
cond_win_bpc_all,1786074617845,33.1495,2.59694,100
cond_win_bpc_all,1786074827189,33.2077,2.59096,100
cond_win_bpc_all,1786074958477,33.2441,2.59026,100
cond_win_bpc_all,1786075138609,33.2942,2.59156,100
cond_win_bpc_all,1786075150581,33.2975,2.59148,100
cond_win_bpc_all,1786075194071,33.3096,2.59296,100
cond_win_bpc_all,1786075221085,33.3171,2.5905,100
cond_win_bpc_all,1786075236339,33.3213,2.58641,100
cond_win_bpc_all,1786075249405,33.325,2.58582,100
cond_win_bpc_all,1786075272110,33.3313,2.5844,100
cond_win_bpc_all,1786075272284,33.3313,2.58353,100
cond_win_bpc_all,1786075482906,33.3898,2.58071,100
cond_win_bpc_all,1786075800432,33.478,2.57928,100
cond_win_bpc_all,1786075993139,33.5315,2.57488,100
cond_win_bpc_all,1786076209032,33.5915,2.57197,100
cond_win_bpc_all,1786076209455,33.5916,2.57092,100
cond_win_bpc_all,1786076317917,33.6218,2.57067,100
cond_win_bpc_all,1786076536351,33.6824,2.57064,100
cond_win_bpc_all,1786076835576,33.7656,2.57158,100
cond_win_bpc_all,1786077033196,33.8205,2.56938,100
cond_win_bpc_all,1786077173721,33.8595,2.57042,100
cond_win_bpc_all,1786077174780,33.8598,2.57025,100
cond_win_bpc_all,1786077223762,33.8734,2.56956,100
cond_win_bpc_all,1786077583935,33.9734,2.56723,100
cond_win_bpc_all,1786077618884,33.9831,2.56442,100
cond_win_bpc_all,1786077789782,34.0306,2.56275,100
cond_win_bpc_all,1786077865545,34.0517,2.5625,100
cond_win_bpc_all,1786077938738,34.072,2.5612,100
cond_win_bpc_all,1786078151219,34.131,2.55995,100
cond_win_bpc_all,1786078170129,34.1363,2.56021,100
cond_win_bpc_all,1786078190172,34.1418,2.55943,100
cond_win_bpc_all,1786078191397,34.1422,2.55915,100
cond_win_bpc_all,1786078444917,34.2126,2.56092,100
cond_win_bpc_all,1786078610784,34.2587,2.56392,100
cond_win_bpc_all,1786078880143,34.3335,2.57054,100
cond_win_bpc_all,1786078933115,34.3482,2.57276,100
cond_win_bpc_all,1786079867719,34.6078,2.57087,100
cond_win_bpc_all,1786080048862,34.6581,2.57085,100
cond_win_bpc_all,1786080049170,34.6582,2.57193,100
cond_win_bpc_all,1786080049471,34.6583,2.57369,100
cond_win_bpc_all,1786080429582,34.7639,2.57595,100
cond_win_bpc_all,1786080633926,34.8207,2.57486,100
cond_win_bpc_all,1786080770276,34.8585,2.57517,100
cond_win_bpc_all,1786080770570,34.8586,2.57883,100
cond_win_bpc_all,1786080939068,34.9054,2.58399,100
cond_win_bpc_all,1786081389068,35.0304,2.58439,100
cond_win_bpc_all,1786081391360,35.0311,2.58101,100
cond_win_bpc_all,1786081393727,35.0317,2.58037,100
cond_win_bpc_all,1786081569593,35.0806,2.58258,100
cond_win_bpc_all,1786081636560,35.0992,2.58467,100
cond_win_bpc_all,1786081636972,35.0993,2.58574,100
cond_win_bpc_all,1786081637467,35.0994,2.58721,100
cond_win_bpc_all,1786081642092,35.1007,2.5859,100
cond_win_bpc_all,1786081778202,35.1385,2.58121,100
cond_win_bpc_all,1786081837280,35.1549,2.58187,100
cond_win_bpc_all,1786081903028,35.1732,2.58084,100
cond_win_bpc_all,1786082208902,35.2581,2.57997,100
cond_win_bpc_all,1786082209403,35.2583,2.58063,100
cond_win_bpc_all,1786082343482,35.2955,2.58251,100
cond_win_bpc_all,1786082466750,35.3298,2.5862,100
cond_win_bpc_all,1786082490653,35.3364,2.58709,100
cond_win_bpc_all,1786082661343,35.3838,2.58917,100
cond_win_bpc_all,1786082675622,35.3878,2.58862,100
cond_win_bpc_all,1786082961463,35.4672,2.58676,100
cond_win_bpc_all,1786083044505,35.4903,2.58513,100
cond_win_bpc_all,1786083194850,35.532,2.57904,100
cond_win_bpc_all,1786083347745,35.5745,2.579,100
cond_win_bpc_all,1786083372295,35.5813,2.57286,100
cond_win_bpc_all,1786083704160,35.6735,2.57106,100
cond_win_bpc_all,1786084033643,35.765,2.57436,100
cond_win_bpc_all,1786084285608,35.835,2.57492,100
cond_win_bpc_all,1786084376743,35.8603,2.57449,100
cond_win_bpc_all,1786084394588,35.8653,2.57726,100
cond_win_bpc_all,1786084419120,35.8721,2.58348,100
